id,title,overview,genres,keywords,cast,director,runtime,release_date,vote_average,vote_count,popularity,poster_path,backdrop_path,original_language,media_type
863,Toy Story 2,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.","['Animation', 'Comedy', 'Family']","['friendship', 'airplane', 'museum', 'prosecution', 'identity crisis', 'villain', 'flea market', 'collector', 'sequel', 'buddy', 'rescue team', 'prospector', 'garage sale', 'duringcreditsstinger', 'toy comes to life', 'personification', 'inanimate objects come to life', '3d animation', 'hilarious', 'cheerful']","['Tom Hanks', 'Tim Allen', 'Joan Cusack', 'Kelsey Grammer', 'Don Rickles', 'Jim Varney', 'Wallace Shawn', 'John Ratzenberger', 'Annie Potts', 'Wayne Knight']",['John Lasseter'],92,1999-10-30,7.6,15195,29.9676,/4rbcp3ng8n1MKHjpeqW0L7Fnpzz.jpg,/7iUDfakacY1HpajP1DtHrCuDB95.jpg,en,movie
47971,xXx: Return of Xander Cage,"Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.","['Action', 'Adventure', 'Crime']","['airplane', 'tattoo', 'spy', 'extreme sports', 'parachute', 'secret agent', 'swimming pool', 'sequel', 'back from the dead', 'dominican republic', 'frantic', 'free fall', 'intense']","['Vin Diesel', 'Donnie Yen', 'Ruby Rose', 'Deepika Padukone', 'Toni Collette', 'Samuel L. Jackson', 'Ice Cube', 'Rory McCann', 'Nina Dobrev', 'Tony Jaa']",['D.J. Caruso'],107,2017-01-13,6.1,9291,19.5593,/hba8zREJpP1AYhaXgb2oJLQeO0K.jpg,/4QLdZ2A8mkDWp2rpfgDrwmeCtUW.jpg,en,movie
1330021,Remarkably Bright Creatures,"Through unlikely bonds formed during night shifts at a local aquarium, Tova, an elderly widow, learns of a life-changing discovery that may bring her joy and wonder once again.","['Drama', 'Mystery']","['aquarium', 'octopus', 'british columbia', 'complex', 'washington', 'loss of child', 'based on young adult novel', 'adoring', 'fictional town']","['Sally Field', 'Lewis Pullman', 'Colm Meaney', 'Alfred Molina', 'Joan Chen', 'Kathy Baker', 'Beth Grant', ""Sofia Black-D'Elia"", 'Brandon McEwan', 'Donald Sales']",['Olivia Newman'],114,2026-05-07,8.47,822,18.5757,/9HcEqn3D4J6b2Z0jK54id9nA0fr.jpg,/bVGHSe47W6oCQL1Q88pvRAet51A.jpg,en,movie
822119,Captain America: Brave New World,"After meeting with newly elected U.S. President Thaddeus Ross, Sam finds himself in the middle of an international incident. He must discover the reason behind a nefarious global plot before the true mastermind has the entire world seeing red.","['Action', 'Thriller', 'Science Fiction']","['hero', 'usa president', 'the white house', 'superhero', 'based on comic', 'sequel', 'revenge', 'superhuman', 'summit', 'aftercreditsstinger', 'marvel cinematic universe (mcu)', 'sidekick', 'assassination attempt', 'political thriller', 'treaty', 'international relations']","['Anthony Mackie', 'Harrison Ford', 'Danny Ramirez', 'Shira Haas', 'Tim Blake Nelson', 'Carl Lumbly', 'Giancarlo Esposito', 'Liv Tyler', 'Xosha Roquemore', 'Jóhannes Haukur Jóhannesson']",['Julius Onah'],119,2025-02-12,5.953,3258,71.9193,/pzIddUEMWhWzfvLI3TwxUG2wGoi.jpg,/8eifdha9GQeZAkexgtD45546XKx.jpg,en,movie
1241982,Moana 2,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.","['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['sea', 'ocean', 'villain', 'musical', 'sequel', 'coming of age', 'explorer', 'duringcreditsstinger', 'polynesia', 'giant crab', 'seafarer', '3d animation', 'hopeful', 'female explorer']","['Auliʻi Cravalho', 'Dwayne Johnson', 'Hualālai Chung', 'Rose Matafeo', 'David Fane', 'Awhimai Fraser', 'Khaleesi Lambert-Tsuda', 'Temuera Morrison', 'Nicole Scherzinger', 'Rachel House']","['David G. Derrick Jr.', 'Jason Hand', 'Dana Ledoux Miller']",100,2024-11-21,6.988,3215,37.5021,/aLVkiINlIeCkcZIzb7XHzPYgO6L.jpg,/vYqt6kb4lcF8wwqsMMaULkP9OEn.jpg,en,movie
447365,Guardians of the Galaxy Vol. 3,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.","['Science Fiction', 'Adventure', 'Action']","['hero', 'superhero', 'mad scientist', 'based on comic', 'sequel', 'superhero team', 'space opera', 'raccoon', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'cosmic', 'outer space', 'chosen family', 'empathetic']","['Chris Pratt', 'Zoe Saldaña', 'Dave Bautista', 'Karen Gillan', 'Pom Klementieff', 'Vin Diesel', 'Bradley Cooper', 'Sean Gunn', 'Chukwudi Iwuji', 'Will Poulter']",['James Gunn'],150,2023-05-03,7.932,8622,37.9428,/r2J02Z2OpNTctfOSN1Ydgii51I3.jpg,/5YZbUmjbMa3ClvSW1Wj3D6XGolb.jpg,en,movie
693134,Dune: Part Two,"Follow the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a path of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, Paul endeavors to prevent a terrible future only he can foresee.","['Science Fiction', 'Adventure']","['based on novel or book', 'sandstorm', 'chosen one', 'sequel', 'distant future', 'creature', 'planet', 'desert', 'destiny', 'giant worm', 'space opera', 'sand dune', 'allegorical', 'messiah', 'fall from grace', 'vengeance', 'religious allegory', 'giant creature', 'power', 'ambiguous', 'antagonistic', 'melodramatic']","['Timothée Chalamet', 'Zendaya', 'Rebecca Ferguson', 'Javier Bardem', 'Josh Brolin', 'Austin Butler', 'Florence Pugh', 'Dave Bautista', 'Christopher Walken', 'Léa Seydoux']",['Denis Villeneuve'],167,2024-02-27,8.132,8339,50.2354,/6izwz7rsy95ARzTR3poZ8H6c5pp.jpg,/eZ239CUp1d6OryZEBPnO2n87gMG.jpg,en,movie
1010581,My Fault,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.","['Drama', 'Romance', 'Thriller']","['first time', 'forbidden love', 'stepbrother', 'female protagonist', 'underage sex', 'stepsister', 'disturbed', 'based on young adult novel', 'enemies to lovers', 'passion and romance', 'car', 'bold', 'disapproving', 'disgusted', 'step-sibling romance']","['Nicole Wallace', 'Gabriel Guevara', 'Marta Hazas', 'Iván Sánchez', 'Eva Ruiz', 'Víctor Varona', 'Fran Berenguer', 'Adriana Ubani', 'Ivan Massagué', 'Mariano Venancio']",['Domingo González'],116,2023-06-08,7.728,4162,40.3228,/w46Vw536HwNnEzOa7J24YH9DPRS.jpg,/oz4U9eA6ilYf1tyiVuGmkftdLac.jpg,es,movie
920,Cars,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.","['Animation', 'Adventure', 'Comedy', 'Family']","['friendship', 'car race', 'sports', 'villain', 'success', 'route 66', 'porsche', 'retirement', 'road trip', 'anthropomorphism', 'love', 'racing', 'rural area', 'los angeles, california', 'aftercreditsstinger', 'duringcreditsstinger', 'rookie', 'dedication', 'humility', '3d animation', 'cars', 'dramatic', 'arrogant', 'disdainful', 'enthusiastic', 'frustrated']","['Owen Wilson', 'Paul Newman', 'Bonnie Hunt', 'Larry the Cable Guy', 'Cheech Marin', 'Tony Shalhoub', 'Guido Quaroni', 'Jenifer Lewis', 'Paul Dooley', 'Michael Wallis']",['John Lasseter'],117,2006-06-08,7.045,15351,22.4987,/2Touk3m5gzsqr1VsvxypdyHY5ci.jpg,/sOLgkBKf1gjMRc4yXxM5aciXdfr.jpg,en,movie
1301421,The Sheep Detectives,"George Hardy is a shepherd who reads detective novels to his beloved sheep every night, assuming they can't possibly understand. But when a mysterious incident disrupts life on the farm, the sheep realize they must become the detectives. As they follow the clues and investigate human suspects, they prove that even sheep can be brilliant crime-solvers.","['Comedy', 'Family', 'Mystery']","['shepherd', 'based on novel or book', 'investigation', 'murder', 'aftercreditsstinger', 'murder mystery', 'investigate', 'talking animal', 'inspirational', 'adoring', 'whodunnit', 'animal adventure', 'bumbling detective']","['Hugh Jackman', 'Nicholas Braun', 'Nicholas Galitzine', 'Molly Gordon', 'Julia Louis-Dreyfus', 'Bryan Cranston', ""Chris O'Dowd"", 'Regina Hall', 'Patrick Stewart', 'Bella Ramsey']",['Kyle Balda'],109,2026-04-30,7.927,1391,42.5729,/mGWOmj2jHFol3kOGNv1EhbSDDE1.jpg,/a8uQvrplTkhGJQog6GZ6CqF8An6.jpg,en,movie
390062,Jungle,"In 1981, an enthusiastic young adventurer follows his dreams into the Bolivian Amazon jungle with two friends and a guide with a mysterious past. Their journey quickly turns into a terrifying ordeal as the darkest elements of human nature and the deadliest threats of the wilderness lead to an all-out fight for survival.","['Adventure', 'Drama', 'Thriller']","['based on novel or book', 'river', 'hiking', 'hallucination', 'bolivia', 'forest', 'amazon rainforest', 'based on true story', 'alone', 'survival', 'jungle', 'raft', 'drugs', 'south america', 'rainforest', 'tense', 'melodramatic', 'bushmeat']","['Daniel Radcliffe', 'Alex Russell', 'Thomas Kretschmann', 'Joel Jackson', 'Yasmin Kassim', 'Luis Jose Lopez', 'Lily Sullivan', 'Jacek Koman', 'Angie Milliken', 'John Bluthal']",['Greg McLean'],115,2017-06-27,6.68,2190,24.5134,/tDgxknTVwrScxpCYyGUjXSn5NRk.jpg,/tav8VVa6H6KooK5rFhAG2jT5ZNx.jpg,en,movie
1315772,Minions & Monsters,"This is the rambunctious, ridiculous and totally true story of how the Minions conquered Hollywood, became movie stars, lost everything, unleashed monsters onto the world and then banded together to try and save the planet from the mayhem they had just created.","['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['magic', 'sequel', 'alien', 'prequel', 'hollywood', 'spin off', 'henchman', 'filmmaking', 'silent film', 'framing device', ""women's suffrage"", '1920s', 'humanoid robot', '3d animation', 'monsters', 'early sound film']","['Pierre Coffin', 'Trey Parker', 'Christoph Waltz', 'Allison Janney', 'Jesse Eisenberg', 'Jeff Bridges', 'Zoey Deutch', 'Bobby Moynihan', 'Phil LaMarr', 'George Lucas']",['Pierre Coffin'],90,2026-06-24,7.209,485,344.0984,/nz7i42yhLIJ4ve9JKgM6NthoLHO.jpg,/kkcwhgSFd81QDlXo8ytrpHPQjhy.jpg,en,movie
986056,Thunderbolts*,"After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.","['Action', 'Science Fiction', 'Adventure']","['new york city', 'superhero', 'anti hero', 'villain', 'based on comic', 'super power', 'mental health', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'congressman', 'father daughter relationship', 'impeachment', ""survivor's guilt"", 'teamwork', 'ragtag', 'band of misfits', 'epic heroes']","['Florence Pugh', 'Sebastian Stan', 'Julia Louis-Dreyfus', 'Lewis Pullman', 'David Harbour', 'Wyatt Russell', 'Hannah John-Kamen', 'Olga Kurylenko', 'Geraldine Viswanathan', 'Wendell Pierce']",['Jake Schreier'],127,2025-04-30,7.299,3855,50.2713,/hqcexYHbiTBfDIdDWxrxPtVndBX.jpg,/rthMuZfFv4fqEU4JVbgSW9wQ8rs.jpg,en,movie
701387,Bugonia,"Two conspiracy obsessed young men kidnap the high-powered CEO of a major company, convinced that she is an alien intent on destroying planet Earth.","['Science Fiction', 'Thriller', 'Comedy']","['saving the world', 'capitalism', 'kidnapping', 'paranoia', 'delusion', 'symbolism', 'dark comedy', 'satire', 'alien', 'remake', 'extraterrestrial', 'alien invasion', 'power politics', 'mental illness', 'hierarchy', 'global threat', 'absurdism', 'political conflict', 'alien conspiracy', 'ecologism', 'social critique', 'comedy horror']","['Emma Stone', 'Jesse Plemons', 'Aidan Delbis', 'Stavros Halkias', 'Alicia Silverstone', 'J. Carmen Galindez Barrera', 'Marc T. Lewis', 'Vanessa Eng', 'Cedric Dumornay', 'Momma Cherri']",['Yorgos Lanthimos'],119,2025-10-23,7.301,2230,25.0002,/rSdOua3wKMEaFWDcKAYWRjXQWOt.jpg,/tN3pTxkQoP96wtaEahYuRVdUWb2.jpg,en,movie
263115,Logan,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.","['Action', 'Drama', 'Science Fiction']","['future', 'experiment', 'immortality', 'self-destruction', 'cyborg', 'dystopia', 'superhero', 'mutant', 'road trip', 'based on comic', 'sequel', 'spin off', 'super power', 'neo-western', 'troubled past', 'quest', 'aging superhero', 'life on the margin', 'grimdark', 'excited']","['Hugh Jackman', 'Dafne Keen', 'Patrick Stewart', 'Elizabeth Rodriguez', 'Boyd Holbrook', 'Stephen Merchant', 'Richard E. Grant', 'Stephen Dunlevy', 'Eriq La Salle', 'Elise Neal']",['James Mangold'],137,2017-02-28,7.821,20653,23.5625,/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,/4DZxWNSAyksN6N3JkvpJ53Yq6zU.jpg,en,movie
216015,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.","['Drama', 'Romance', 'Thriller']","['bad smell', 'based on novel or book', 'eroticism', 'perversion', 'spanking', 'billionaire', 'psychological thriller', 'rich', 'bdsm', 'woman director', 'psychological drama', 'baffled']","['Dakota Johnson', 'Jamie Dornan', 'Jennifer Ehle', 'Eloise Mumford', 'Victor Rasuk', 'Luke Grimes', 'Marcia Gay Harden', 'Rita Ora', 'Max Martini', 'Callum Keith Rennie']",['Sam Taylor-Johnson'],125,2015-02-11,5.864,12493,23.2867,/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg,/7IGKrY1f1KfwMipx9wZC4NRgIdF.jpg,en,movie
969681,Spider-Man: Brand New Day,Fighting crime full-time as Spider-Man in a world that doesn't remember him—and the pressure of seeing his old friends move on without him—sparks a change in Peter Parker he may not have the power to control. But that transformation might also be the only thing that can stop a shocking new threat to the city and those he loves - a powerful villain no one can even see.,"['Science Fiction', 'Action', 'Adventure']","['mind control', 'new york city', 'hero', 'mutation', 'secret identity', 'superhero', 'spider', 'villain', 'based on comic', 'sequel', 'transhumanism', 'super power', 'masked vigilante', 'spider web', 'aftercreditsstinger', 'marvel cinematic universe (mcu)', 'masked superhero', 'fight for justice', 'genetic mutation']","['Tom Holland', 'Zendaya', 'Mark Ruffalo', 'Jon Bernthal', 'Jacob Batalon', 'Sadie Sink', 'Florence Pugh', 'Liza Colón-Zayas', 'Tramell Tillman', 'Marisa Tomei']",['Destin Daniel Cretton'],145,2026-07-29,7.859,1618,1065.0058,/iPOn6DinuVyLY17YM9mKuPofV08.jpg,/qeQJx07rK2xm8SD2sJxFKhE7gs0.jpg,en,movie
420818,The Lion King,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.","['Adventure', 'Drama', 'Family', 'Animation']","['africa', 'lion', 'prince', 'redemption', 'musical', 'uncle', 'remake', 'grief', 'king', 'family', 'sidekick', 'live action and animation', 'father son relationship', 'live action remake']","['Chiwetel Ejiofor', 'John Oliver', 'Donald Glover', 'James Earl Jones', 'John Kani', 'Alfre Woodard', 'Beyoncé', 'JD McCrary', 'Shahadi Wright Joseph', 'Penny Johnson Jerald']",['Jon Favreau'],118,2019-07-12,7.093,10844,22.4911,/dzBtMocZuJbjLOXvrl4zGYigDzh.jpg,/1TUg5pO1VZ4B0Q1amk3OlXvlpXV.jpg,en,movie
803796,KPop Demon Hunters,"When K-pop superstars Rumi, Mira and Zoey aren't selling out stadiums, they're using their secret powers to protect their fans from supernatural threats.","['Fantasy', 'Music', 'Comedy', 'Animation']","['double life', 'loyalty', 'supernatural', 'musical', 'female friendship', 'female protagonist', 'demon', 'self-doubt', 'sing-along', 'girl power', 'duringcreditsstinger', 'demon hunter', 'girl group', 'boy band', 'fandom', 'k-pop', 'action comedy', 'found family', 'south korea', 'korean', '3d animation', 'casual', 'half demon', 'save the world', 'self-redemption', 'k-pop group', 'trio']","['Arden Cho', 'May Hong', 'Ji-young Yoo', 'Ahn Hyo-seop', 'Yunjin Kim', 'Ken Jeong', 'Lee Byung-hun', 'Daniel Dae Kim', 'Joel Kim Booster', 'Liza Koshy']","['Maggie Kang', 'Chris Appelhans']",96,2025-06-20,8.003,3085,45.7305,/zT7Lhw3BhJbMkRqm9Zlx2YGMsY0.jpg,/w3Bi0wygeFQctn6AqFTwhGNXRwL.jpg,en,movie
76757,Jupiter Ascending,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…","['Science Fiction', 'Fantasy', 'Action']","['jupiter', 'space', 'space opera', 'woman director', 'interspecies romance']","['Channing Tatum', 'Mila Kunis', 'Sean Bean', 'Eddie Redmayne', 'Douglas Booth', 'Tuppence Middleton', 'Nikki Amuka-Bird', 'Christina Cole', 'Edward Hogg', 'Maria Doyle Kennedy']","['Lana Wachowski', 'Lilly Wachowski']",127,2015-02-04,5.471,7189,19.6133,/2NCcAZ3M3F0FxENYmammBknwpVn.jpg,/w4hk4QG05nDuSgimpa7XAM6OyPX.jpg,en,movie
1127384,Deep Water,A group of international passengers on a flight from Los Angeles to Shanghai is forced to make an emergency landing in shark-infested waters. The terrified group is forced to work together and overcome their differences if they hope to escape their sinking plane and the frenzy of sharks drawn to the wreckage.,"['Horror', 'Thriller']","['deep sea', 'shark']","['Aaron Eckhart', 'Ben Kingsley', 'Molly Belle Wright', 'Angus Sampson', 'Elijah Tamati', 'Zhao Simei', 'Li Wenhan', 'Nashi', 'Richard Crouchley', 'Madeleine West']",['Renny Harlin'],107,2026-04-30,7.165,381,85.5693,/kjcuS7xaRyqRjVaVcH4t0qHshuX.jpg,/szKv713FcUXx6hcfdY369vtkmzr.jpg,en,movie
541671,Ballerina,"Taking place during the events of John Wick: Chapter 3 – Parabellum, Eve Macarro begins her training in the assassin traditions of the Ruska Roma.","['Action', 'Thriller', 'Crime']","['assassin', 'tattoo', 'grenade', 'austria', 'training', 'female protagonist', 'female assassin', 'spin off', 'flamethrower', 'burning', 'hunted', 'burning building', 'ballerina', 'gun fight', 'vengeance', 'knocked unconscious', 'sisters', 'brutal violence']","['Ana de Armas', 'Keanu Reeves', 'Ian McShane', 'Anjelica Huston', 'Gabriel Byrne', 'Catalina Sandino Moreno', 'Ava McCarthy', 'Juliet Doherty', 'Norman Reedus', 'Lance Reddick']",['Len Wiseman'],125,2025-06-04,7.271,2869,22.5689,/2VUmvqsHb6cEtdfscEA6fqqVzLg.jpg,/sItIskd5xpiE64bBWYwZintkGf3.jpg,en,movie
